tweet,class,date_posted
We are aware and are working with contractor to finish sooner than later. ^DP,1,2018-10-19 19:57:28+00:00
Good morning! Here's your forecast from ABC13. Houston TXwx,1,2018-04-17 11:04:28+00:00
"Avoid floodwaters HarrisCounty: there's debris, pollution, &amp; critters that could be floating in it. houstonflood",1,2017-08-30 17:51:34+00:00
"Temperatures will have a little something for everyone this week: a bit cooler, a bit warmer, and sometimes even right at average for early December! A more consistent feature this week will be dry weather! A front Thursday night brings our only chances for rain this week.",1,2019-12-01 21:26:51+00:00
Challenge accepted!!! At HCSO we protect the Texas Blue Bonnets — but we also love taking pictures with them! FridayFeeling backthebluebonnets backthebluebonnetschallenge ,1,2019-04-05 19:05:49+00:00
Yale St. Bridge at White Oak Bayou now open. Get more information at ,1,2017-01-24 16:10:55+00:00
IH-45 NORTH Southbound At N SHEPHERD DR - Stall - Status: Verified at 2:14 PM - Lanes Affected: 1 Mainlane(s),1,2018-09-30 19:18:05+00:00
US-290 NORTHWEST Eastbound At BAUER - Road Debris - Status: Detected at 8:55 PM - Lanes Affected: 1 Mainlane(s),1,2019-02-16 02:57:05+00:00
Houston Forecast: Cloudy and warm; Increasing chance of weekend rain  KHOU11,1,2018-05-01 10:50:02+00:00
HPD Officers responded to a report of a shooting at 201 Sharpstown. One male has been transported to the hospital and a suspect has been detained. The investigation is ongoing. hounews,1,2018-02-02 01:50:03+00:00
WESTPARK TOLLWAY Westbound At GESSNER - Accident - Status: Cleared at 11:55 AM,1,2017-12-15 17:57:05+00:00
US-290 NORTHWEST Westbound At SPRING CYPRESS - Other - Status: Detected at 11:04 AM - Lanes Affected: 1 Ramp Lane(s),1,2018-03-02 17:06:06+00:00
,1,2018-04-03 14:31:30+00:00
Homicide is investigating a shooting at 3100 Crane. The male victim was transported to the hospital in critical condition. hounews CC7,1,2017-10-10 08:07:13+00:00
IH-10 EAST Westbound At MC CARTY ST/US-90 ALTERNATE - Accident - Status: Verified at 5:45 AM - Lanes Affected: 2 Mainlane(s),1,2018-09-26 10:48:05+00:00
HFD was happy to join the Houston Astro’s George Springer and The Hartford for Fire Safety Day!!     – at Law Elementary,1,2019-04-23 17:02:08+00:00
"U.S. 59 (Southbound)  288, overturned 18-wheeler has all lanes blocked. Find alternate route. HOUTRAFFIC CC3",1,2018-08-01 18:20:01+00:00
"IH-610 NORTH LOOP Eastbound At ELLA BLVD - Heavy Truck, Stall - Status: Verified at 2:31 PM - Lanes Affected: 1 Mainlane(s)",1,2018-09-19 19:36:05+00:00
"Accident, left lane blocked in Eastside on 610 S Lp WB at Hwy 225, stop and go traffic back to Market, delay of 12 mins traffic",1,2018-12-11 13:13:43+00:00
"Frank Ciaccio, Emerg. Manager for the Houston Airport System talks about the unique needs  and  have in emergencies.",1,2017-08-04 18:15:37+00:00
"Chief  briefs media at fatal shooting that occurred at 12700 Eastbrook about 4:45 pm. Two persons are deceased, two more were injured by gunfire. Briefing can be found here:  via ",1,2019-02-22 03:34:42+00:00
Exit ramp accident in WestSide on I-10 E Fwy Inbound at I-45 traffic ,1,2018-10-26 11:55:24+00:00
"Accident blocks 2 right lanes and a right shoulder. in Spring on I-45 N Fwy Inbound between Spg Cypress, stop an... ",1,2018-11-30 00:23:06+00:00
Received. I'm sharing your concerns with our  team to see if there is any additional information we could possibly add. Thanks. ^DP,1,2019-08-14 16:06:39+00:00
"""Today you stand as shining reminders that everyone deserves grace.""  speaking today to grads  Ceremony",1,2017-08-23 16:18:10+00:00
"Certain areas of the Houston District being impacting by heavy rain. Slow down out there, put the phone down and focus on the road.",1,2017-06-02 17:06:30+00:00
"Accident cleared in NorthSide on N sam houston Pkwy WB at Imperial Vly Dr, stop and go traffic back to Vickery Dr, delay of 13 mins",1,2018-10-17 22:14:55+00:00
Public Affairs communicating useful fire prevention information at District K community townhall meeting this evening. ,1,2018-03-30 00:44:55+00:00
We are kicking off the 5th annual Law Enforcement Day here at ,1,2018-04-20 13:29:16+00:00
ICE building up SH 99  IH 45 Westbound. AVOID AREA. HOUTraffic houwx,1,2018-01-16 14:56:05+00:00
"Accident cleared in Galleria on I-69 SW Fwy Inbound at Hillcroft, stop and go traffic back to The W Sam Houston Tollway, delay of 16 mins",1,2018-11-02 16:01:28+00:00
SH 87 at SH 124 on Bolivar Peninsula impacted by high water due to high tide. Always avoid high water.,1,2017-04-29 14:59:19+00:00
"Accident cleared in NorthSide on 610 N Lp WB at T.C. Jester, stop and go traffic back to Shepherd, delay of 8 mins traffic",1,2018-10-18 11:00:56+00:00
Please call HPD Homicide 713-308-3600 or give anonymous tips to  713-222-TIPS for reward up to $5K leading to an arrest(s) and charges in this incident.,1,2019-08-09 14:34:50+00:00
"Stall cleared. in SouthSide on Hwy 288 S Fwy Outbound at Orem, stop and go traffic back to Bellfort, delay of 8 mins traffic",1,2018-10-16 00:36:37+00:00
"Heads-up: Severe storm warning in effect for wind gusts over 60mph, until 12:45pm. These thunderstorms are tracking southeast at 35mph. More on KHOU11. -Brooks",1,2018-07-31 17:26:39+00:00
House Fire in southwest Houston (updated) ,1,2017-03-30 14:09:44+00:00
 NEW The  has issued a FLASH FLOOD WARNING for southeastern Harris County until 8:15 pm. Radar indicated thunderstorms producing heavy rain across the warned area. Flash flooding is expected to continue. . NEVER ENTER A FLOODED ROADWAY . HouWX HouNews,1,2019-09-19 00:23:11+00:00
Thanks for pointing out my over reliance on spell check. I will try to do better in the future. I ask your indulgence as I am usually trying to do several other things at the same time. 202,1,2019-01-01 01:32:20+00:00
Several METROBus routes detoured on Oct 21 because of the BCM Wellness 5K Race Walk. Check our full route map at  ^R,1,2017-10-20 14:40:31+00:00
"US-290 NORTHWEST Eastbound At IH-610 WEST LOOP - Accident - Status: Verified at 10:58 PM - Lanes Affected: 1 Mainlane(s), 1 Ramp Lane(s)",1,2017-02-10 05:00:06+00:00
Already gettting prepared for halloween? Take a minute to get prepared for emergencies by signing up for ReadyHarrisAlerts:  GetAlerts,1,2018-10-11 20:08:01+00:00
Follow the latest river stages and forecasts here:  You can see an areal overview + scroll your mouse over single locations for specific details. houwx,1,2018-03-30 11:59:57+00:00
"Accident blocks 2 right lanes in TheWoodlands on I-45 N Fwy Outbound at Woodlands Pkwy, stop and go traffic back to Rayford traffic",1,2018-10-17 20:03:48+00:00
SH 225 at Tidal crews have two right lanes blocked for an emergency repair. Work is expected to continue into the overnight hours.,1,2019-11-21 20:59:19+00:00
US-290 NORTHWEST Eastbound At HOLLISTER RD - Stall - Status: Cleared at 3:27 PM,1,2018-05-18 20:30:06+00:00
Friday will feature sunny skies and seasonal temperatures with high temperatures in the 70's with a northeast wind near 10 miles per hour..,1,2018-03-30 01:54:59+00:00
US-290 NORTHWEST Eastbound At BINGLE RD - Accident - Status: Verified at 3:36 AM - Lanes Affected: 2 Mainlane(s),1,2018-03-29 08:39:06+00:00
"Graphic shows observed temps as of 6 pm. Note the dramatic difference from NW to SE on either side of stationary front. While 67 degrees at Conroe, 49 measured at Brenham! bcsws houwx",1,2019-02-11 00:12:32+00:00
"SH-288 Northbound Before IH-45 GULF - Heavy Truck, Accident - Status: Verified at 3:09 PM - Lanes Affected: 1 Shoulder Lane(s)",1,2018-09-13 20:12:05+00:00
"If you're around Baytown and seeing smoke this afternoon, more info can be found using the CAER website and app.",1,2019-03-16 18:49:53+00:00
"Stalled heavy truck. right shoulder blocked on IH-10 KATY WB at Hwy 6, stop and go traffic back to The W Sam Houston Tollway traffic",1,2018-11-08 22:05:07+00:00
Shooting Investigation: 4200 Phlox. Drive By Shooting. One person shot & transported to Ben Taub. Suspect vehicle gray/black Honda. hounews CC8,1,2018-10-19 05:15:18+00:00
" Opens Shelter  for Harvey evacuees, it's fully staffed w/volunteers tonite, check back tmr. ",1,2017-08-30 03:42:10+00:00
. The goal is to transition people impacted by Harvey as quickly as possible.,1,2017-08-30 17:40:22+00:00
The National Weather Service in Houston/galveston has Issued a Flood Warning for The Trinity River Near Moss Bluff..  txwx houwx bcswx,1,2019-04-30 19:42:53+00:00
IH-10 EAST Eastbound At MARKET STREET RD/UVALDE RD - Accident - Status: Cleared at 4:44 PM,1,2018-09-07 21:48:05+00:00
"Homeless Outreach Team Deputy Schubert gives warm clothing items to a homeless Army veteran. The HOT team has been helping him since late 2017. They have helped him get a HOT ID card & a voter registration card, VA benefits & most recently, his SSI benefits. WorldKindnessDay",1,2019-11-13 15:22:52+00:00
Great turn out for the public hearing for the I-45 expansion project between FM 1764 and N. of the Galveston Causeway.,1,2018-02-07 00:01:39+00:00
US-290 NORTHWEST Westbound After BELTWAY 8-WEST - Stall - Status: Cleared at 6:50 PM,1,2019-04-12 23:51:06+00:00
The water will be pumped into Buffalo Bayou.,1,2017-09-06 21:19:00+00:00
"US-290 NORTHWEST Eastbound At MUESCHKE - Road Debris, Other - Status: Detected at 7:20 AM - Lanes Affected: 3 Mainlane(s)",1,2018-09-10 12:24:08+00:00
Chief  speaks with Super Neighborhood 22 to address the concerns of citizens in Houston’s Sixth Ward,1,2018-11-16 00:51:36+00:00
610 South Loop (southbound)  accident has one lane blocked. Expect delays. HOUTraffic CC3,1,2017-07-19 12:18:47+00:00
"WEST SAM HOUSTON TOLLWAY Southbound At SOUTH SAM PLAZA - Heavy Truck, Stall - Status: Cleared at 8:57 AM",1,2017-12-21 15:00:05+00:00
It's WeatherReady Wednesday! It is impossible to know how deep the water is just by looking at it. ,1,2018-08-01 19:46:01+00:00
SH-288 Southbound At IH-69 SOUTHWEST - Accident - Status: Verified at 5:31 AM - Lanes Affected: 1 Shoulder Lane(s),1,2018-09-14 10:33:05+00:00
"Here are some preliminary snowfall records across the area. Thank you to everyone who submitted their reports! Please continue to send in totals, especially if you see your area is not listed here or you have a different measured total. houwx glswx bcswx txwx",1,2017-12-08 21:13:51+00:00
IH-69 SOUTHWEST Northbound At WESLAYAN ST - Stall - Status: Cleared at 7:36 PM,1,2018-09-14 00:39:05+00:00
" Chief on  ""Viva Houston""",1,2017-01-17 19:39:45+00:00
US-290 NORTHWEST Eastbound After GESSNER RD - Accident - Status: Cleared at 7:33 AM,1,2019-04-08 12:36:06+00:00
US-290 NORTHWEST Eastbound At PINEMONT DR - Accident - Status: Verified at 10:00 AM - Lanes Affected: None,1,2017-07-20 15:03:09+00:00
"Aviso de Inundación Repentina incluye Galveston TX, Texas City TX, La Marque TX hasta las 4:15 PM CDT",1,2019-09-19 19:17:15+00:00
"Accident cleared in WestSide on W Sam Houston Tollway NB at Westpark, stop and go traffic back to Bissonnet, delay of 9 mins traffic",1,2017-12-19 14:27:44+00:00
METRORailRedLine S/B delayed near Hermann/Zoo Station due to a collision. Need another ride? Visit  ^B,1,2017-11-01 19:14:05+00:00
WEST SAM HOUSTON TOLLWAY Northbound At LITTLE YORK RD - Accident - Status: Cleared at 11:10 AM,1,2018-09-17 16:12:05+00:00
"Thanks, and a good use of slow mo!",1,2018-01-12 04:22:40+00:00
Current road conditions via  and  Not a good idea to be out on the roads. Conditions are still unsafe.,1,2018-01-17 10:02:44+00:00
Please make every attempt to not drive distracted for your safety. ^DP,1,2019-12-20 14:35:16+00:00
HPD Fox is in the air and patrolling. HPDintheair. hounews CC,1,2017-07-14 14:10:23+00:00
"Stall blocks a right lane and a right shoulder. in Downtown on Hwy 288 S Fwy Outbound at Macgregor, stop and go traffic back to I-45",1,2018-12-04 23:43:14+00:00
Hov lane accident in NorthFreeway on I-45 N Hov Inbound after Gulf Bank traffic ,1,2018-11-15 13:59:15+00:00
SH-99 Grand Pkwy - North Eastbound At Glenwillow Dr/ Max Conrad - Accident - Status: Verified at 11:18 AM - Lanes Affected: 1 Mainlane(s),1,2018-10-01 16:21:09+00:00
When the weather pattern is pretty stagnant like it has been the past few days the weather can work a bit like clockwork The 2pm temp at Houston-Bush on the... 8th: 97°F 9th: 97°F Today... ... 97°F! Pretty cool ... but also very hot TXwx HOUwx,1,2019-08-10 19:22:58+00:00
SOUTH SAM HOUSTON TOLLWAY Westbound At WAYSIDE - Accident - Status: Verified at 8:07 AM - Lanes Affected: 1 Shoulder Lane(s),1,2017-12-07 14:09:08+00:00
"We are investigating a homicide at 3600 Lazywood Ln, deceased male with stab wounds, female suspect in custody hounews CC7",1,2018-03-06 06:30:33+00:00
"Stall cleared in EastSide on I-10 baytown E Fwy Outbound after Waco, stop and go traffic back to Taylor, delay of 11 mins traffic",1,2018-11-02 20:03:02+00:00
"We support our vets from the inside, too. Proud of the re-entry team &  for making this a priority. HouNews",1,2017-07-13 23:30:45+00:00
"Much colder temperatures are developing in the wake of an outflow boundary moving through the region. At 2 AM, Crockett was 66 degrees while Huntsville was 80 degrees.",1,2019-06-24 07:23:55+00:00
Houston Forecast: Hot first day of the 2018 hurricane season  KHOU11,1,2018-06-01 14:25:03+00:00
Preliminary rainfall totals in the past 12-h:  24-h:  72-h: ,1,2017-08-28 20:43:14+00:00
Major accident on IH 10 East Frwy EB at Holland/ John Ralston has multiple mainlanes blocked.,1,2017-01-28 01:31:56+00:00
Accident on the exit in Brookhollow on 610 WB at Hwy 290 traffic ,1,2018-11-10 17:31:23+00:00
One bus on METROBus27 N/B delayed at Shepherd/Victory due to a collision. Need to find another ride?  ^B,1,2017-11-20 19:48:15+00:00
IH-610 EAST LOOP Northbound At CLINTON DR - Accident - Status: Verified at 1:11 AM - Lanes Affected: 1 Ramp Lane(s),1,2018-09-29 06:15:05+00:00
"Galveston 2017 has had their 4th warmest Jan, 1st warmest Feb and Mar, 2nd warmest April and 5th warmest May on record. txwx houwx glswx",1,2017-06-02 00:34:08+00:00
US-290 NORTHWEST Westbound At HOLLISTER RD - Accident - Status: Verified at 6:08 AM - Lanes Affected: 1 Shoulder Lane(s),1,2018-06-28 11:12:06+00:00
U.S. 59 Southwest Freeway (northbound)  accident has several lanes blocked. Expect delays. houtraffic CC3,1,2019-08-13 11:19:59+00:00
"We're very proud of you, Officer Khalid!",1,2019-12-10 19:44:53+00:00
EAST SAM HOUSTON TOLLWAY Southbound At SH-225 - Accident - Status: Cleared at 6:19 PM,1,2017-12-21 00:21:05+00:00
Here is the May climate data for several locations across SE TX.,1,2017-06-02 11:42:20+00:00
US-290 NORTHWEST Westbound Before HOLLISTER RD - Stall - Status: Cleared at 5:45 PM,1,2019-10-29 22:48:16+00:00
"Accident reported in NwSide on 290 NW Fwy Inbound at Huffmeister, stop and go traffic back to Cypress Rosehill, delay of 35 mins traffic",1,2018-10-16 12:40:39+00:00
Areas in Galveston and Brazoria seeing 5-6 inches per hour and have already seen anywhere from 6-15 inches of total rainfall. glswx,1,2017-08-27 04:41:47+00:00
¿Tiene alguna pregunta sobre cómo solicitar la asistencia de  para Imelda? Visite  para más información. Solicite ahora:  O 800-621-3362 (711 Retransmisión de Video; 800-462-7585 para TTY) ,1,2019-10-12 22:57:01+00:00
Helping to keep HouMarathon runners safe! runhou,1,2018-01-14 14:04:32+00:00
"Heat of the day and a look at temperatures. See you in under an hour on the TV side, with your forecast on KHOU 11.",1,2017-02-14 21:06:59+00:00
"Aviso de Tormenta Severa incluye Seven Oaks TX, Camden TX, Leggett TX hasta las 9:00 PM CDT",1,2018-03-19 01:14:28+00:00
